Sl.No.,Towers,,,,,,,,,,,ACCESS ROAD,,Soil Investigation,,Excavation,,Lean Concrete,,Stub Settings,,Concrete,,Backfilling,,Ground Erection,,Crane Erection,,Conductor ,,EW,,OPGW,,,,"ANGLE POINT
NO.","Line Angle
Degrees",Spans,,,,,,,CONDUCTOR,,,,,,,OPGW ,,,,EARTHWIRE,,,,,Warning Spheres,GROUNDING,,,,Towers,
,Construction No.,"Tower
186,187,BNS+3,,,,,263144.8,4731177.5,476.6,,,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,69571.7,5.1,, ,,303,341,1.13,,,,,SS,, ,,1,1,95-S,1,1, ,95-S,1,1,2,0,,Step-1,,,,,187
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355,,,,,,,400/51,,,,7,,,,,,,,,,,,,,,,,,
187,188,BNS-3,,,,,262927.2,4731458.0,470.7,,,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,69926.7,3,, ,,320,428,1.34,,,,,SS,, ,,1,1,95-S,1,1, ,95-S,1,1,2,0,,Step-1,,,,,188
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,282,,,,,,,400/51,,,,5,,,,,,,,,,,,,,,,,,
188,189,BNS+0,,,,,262754.3,4731680.9,429.9,,,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,70208.7,5.1,, ,,236,355,1.50,,,,,SS,, ,,1,1,95-S,1,1, ,95-S,1,1,2,0,,Step-1,,,,,189
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182.42,,,,,,,400/51,,,,4,,,,,,,,,,,,,,,,,,
189,190,B30-3,,,,,262642.5,4731825.0,388.5,,,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,70391.2,3,AP70,-20.05,,393,137,0.35,,,,,2T-2T,2,3,,1,2,95-T,1,2, ,95-T,1,2,3,0,,Step-1,,,,,190
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,597.62,,,,130.0,597.6,597.6,400/51,,,,11,,,,,,,,,,,,15 W.S,,,,"TRACK, 11 KV OHTL, STREAM",,
190,191,B60+12,,,,,262136.5,4732143.0,372.4,,,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,70988.8,3,AP71,-52.55,,423,432,1.02,,,,,2T-2T,2,3,,2,1,95-T,2,1, ,95-T,2,1,3,0,,Step-1,,,,,191
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,248.93,,,,131.0,248.9,248.9,400/51,,,,6,,,,,,,,,,,,,,,,TRACK,,
191,192,BLC+0,,,,,261903.2,4732056.2,382.4,,,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,71237.7,4.1,,-1.87,,388,430,1.11,,,,,2T-2T,3,3,,1,1,95-T,1,1, ,95-T,1,1,2,0,,Step-1,,,,,192
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,525.96,,,,132.0,526.0,526.0,400/51,,,,9,,,,,,,,,,,,,,,,,,
192,193,B30+3,,,,,261416.5,4731856.9,360.1,,,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,71763.7,4.1,AP72,-2.00,,535,512,0.96,,,,,2T-2T,3,3,,1,2,95-T,1,2, ,95-T,1,2,3,0,,Step-1,,,,,193
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,544.08,,,,133.0,544.1,544.1,400/51,,,,11,,,,,,,,,,,,,,,,TRACK,,
193,194,B30+3,,,,,260920.5,4731633.2,351.5,,,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,72307.8,5.1,, ,,451,209,0.46,,,,,2T-2T,3,3,,2,1,95-T,2,1, ,95-T,2,1,3,0,,Step-1,,,,,194
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349.97,,,,134.0,350.0,350.0,400/51,,,,7,,,,,,,,,,,,,,,,,,
194,195,BLC-6,,,,,260601.5,4731489.3,434.3,,,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,72657.7,3,, ,,344,659,1.92,,,,,2T-2T,3,3,,1,1,95-T,1,1, ,95-T,1,1,2,0,,Step-1,,,,,195
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,330.02,,,,135.0,369.6,729.4,400/51,,,,7,,,,,,,,,,,,,,,,,,
195,196,BNS+0,,,,,260300.6,4731353.7,402.9,,,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,72987.7,3,, ,,368,479,1.30,,,,,SS,, ,,1,1,95-S,1,1, ,95-S,1,1,2,0,,Step-1,,,,,196
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,399.42,,,,,,,400/51,,,,8,,,,,,,,,,,,,,,,TRACK,,
196,197,B60+0,,,,,259936.5,4731189.5,336.2,,,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,73387.2,3,AP73,-32.80,,405,39,0.10,,,,,2T-2T,2,3,,1,1,95-T,1,1,JB,95-T,1,1,2,0,,Step-1,,,,,197
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,400.6,,,,136.0,347.0,596.9,400/51,,,,8,,,,,,,,,,,,,,,,"TRACK, 11 KV OHTL",,
197,198,BNS+6,,,,,259718.7,4730853.3,388.7,,,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,73787.8,3,, ,,301,355,1.18,,,,,SS,, ,,1,1,95-S,1,1,,95-S,1,1,2,0,,Step-1,,,,,198
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196.31,,,,,,,400/51,,,,4,,,,,,,,,,,,,,,,,,
198,199,B30-3,,,,,259612.0,4730688.5,418.4,,,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,73984.1,3,AP74,29.26,,275,365,1.33,,,,,2T-2T,1,3,,1,1,95-T,1,1, ,95-T,1,1,2,0,,Step-1,,,,,199
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,352.67,,,,137.0,289.1,783.5,400/51,,,,7,,,,,,,,,,,,,,,,,,
199,200,BNS-3,,,,,259300.1,4730524.0,428.0,,,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,74336.7,3,, ,,266,341,1.28,,,,,SS,, ,,1,1,95-S,1,1, ,95-S,1,1,2,0,,Step-1,,,,,200
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180,,,,,,,400/51,,,,4,,,,,,,,,,,,,,,,,,
200,201,BNS+0,,,,,259140.8,4730440.0,418.0,,,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,74516.7,3,, ,,217,351,1.62,,,,,SS,, ,,1,1,95-S,1,1, ,95-S,1,1,2,0,,Step-1,,,,,201
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250.8,,,,,,,400/51,,,,5,,,,,,,,,,,,,,,,,,
201,202,B30-3,,,,,258919.0,4730323.0,381.0,,,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,74767.5,3,AP75,27.45,,319,225,0.71,,,,,2T-2T,1,3,,1,1,95-T,1,1, ,95-T,1,1,2,0,,Step-1,,,,,202
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,383.37,,,,138.0,383.4,383.4,400/51,,,,7,,,,,,,,,,,,,,,,"ROAD, TRACK",,
202,203,B30+3,,,,,258535.6,4730320.6,350.0,,,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,75150.9,3,AP76,26.92,,408,423,1.04,,,,,2T-2T,1,3,,1,1,95-T,1,1, ,95-T,1,1,2,0,,Step-1,,,,,203
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,430.58,,,,139.0,430.6,430.6,400/51,,,,8,,,,,,,,,,,,,,,,"TRACK, 35 KV OHTL",,
203,204,B60+9,,,,,258150.5,4730513.2,312.1,,,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,75581.5,3,AP77,43.36,,421,346,0.82,,,,,2T-2T,1,3,,1,1,95-T,1,1, ,95-T,1,1,2,0,,Step-1,,,,,204
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,410.69,,,,140.0,410.7,410.7,400/51,,,,8,,,,,,,,,,,,,,,,TRACK,,
204,205,B90+0,,,,,258009.6,4730899.0,316.0,,,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,75992.2,3,AP78,-37.90,,247,270,1.09,,,,,2T-2T,2,3,,1,1,95-T,1,1, ,95-T,1,1,2,0,,Step-1,,,,,205
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.05,,,,141.0,82.1,82.1,400/51,,,,3,,,,,,,,,,,,,,,,,,
205,G2,GANTRY,,,,,257940.0,4730942.5,316.8,,,,,,,,,,,,,,,,,,,,,,,,,,,76074.2,,AP79/SS, ,,41,39,0.95,,,,,2T,, ,,1,,95-TSJ,1,,JB,95-TSJ,1,,1,0,,,,,,,G2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
